transaction_id,transaction_date,product_id,product_name,product_category,unit_price,quantity,total_sales,store_id,store_location,customer_id,customer_age,customer_gender,payment_method,seasonal_factor,discount_applied,is_weekend,time_of_day
T9990853,2022-12-19 10:51:55.122818,P3860,Bedding,Home Goods,53.18,1,89.34,S20,Houston,C13916,19,F,Debit Card,1.68,False,False,Morning
T9700585,2022-08-21 10:38:32.722029,P7643,Bread,Groceries,10.0,1,11.5,S7,Houston,C65979,44,F,Credit Card,1.15,False,True,Morning
T2180330,2023-06-09 11:14:52.102995,P6789,Milk,Groceries,4.22,4,14.01,S13,New York,C56027,26,M,Credit Card,0.83,False,False,Morning
T9184145,2022-04-29 18:30:37.839244,P6912,Laptop,Electronics,538.45,3,1631.5,S10,Miami,C46361,35,F,Credit Card,1.01,True,False,Evening
T4995056,2022-04-29 19:14:55.832165,P9438,Eggs,Groceries,12.39,4,48.07,S15,Miami,C39741,46,M,Cash,0.97,False,False,Evening
T1622557,2023-11-02 12:47:06.835169,P9137,Headphones,Electronics,667.31,1,840.81,S5,Houston,C43110,44,F,Credit Card,1.26,False,False,Afternoon
T5972190,2022-12-18 17:49:16.913832,P4369,Decor,Home Goods,90.18,1,162.32,S15,Miami,C59860,35,M,Credit Card,1.8,True,True,Afternoon
T6406907,2022-10-25 10:16:00.607686,P9886,Sneakers,Clothing,105.48,2,208.85,S14,Chicago,C82468,31,M,Cash,0.99,False,False,Morning
T8608308,2022-03-27 12:13:01.506657,P9331,Bread,Groceries,12.46,1,13.46,S20,Los Angeles,C81843,44,F,Credit Card,1.08,False,True,Afternoon
T7304831,2023-10-01 20:53:34.527205,P7107,Jeans,Clothing,124.85,3,367.06,S14,Miami,C58202,41,F,Credit Card,0.98,False,True,Evening
T5403231,2023-07-08 12:52:09.274592,P7600,Sneakers,Clothing,80.52,5,414.68,S20,Chicago,C80474,28,F,Credit Card,1.03,True,True,Afternoon
T9127536,2022-01-08 17:25:33.652318,P5873,Laptop,Electronics,553.75,2,1052.12,S7,Chicago,C69481,27,M,Credit Card,0.95,False,True,Afternoon
T3420293,2023-11-01 13:36:02.112119,P5327,Cookware,Home Goods,92.95,5,622.76,S19,New York,C59789,18,F,Debit Card,1.34,False,False,Afternoon
T3910878,2022-04-08 20:51:51.132613,P5213,Jeans,Clothing,141.7,4,555.46,S12,Houston,C63232,36,M,Credit Card,0.98,True,False,Evening
T5139719,2022-02-09 12:41:28.379612,P9951,Bread,Groceries,9.49,1,10.15,S12,Houston,C35802,34,F,Credit Card,1.07,False,False,Afternoon
T1237413,2023-01-27 14:02:04.887715,P7442,Sneakers,Clothing,171.71,4,721.18,S4,New York,C66795,46,M,Credit Card,1.05,False,False,Afternoon
T5115103,2023-09-29 18:58:05.586082,P1026,Eggs,Groceries,12.53,3,38.34,S6,Chicago,C88922,38,M,Cash,1.02,False,False,Evening
T9841998,2023-06-30 13:53:27.298045,P3282,Jeans,Clothing,179.29,4,602.41,S6,Houston,C52395,48,F,Credit Card,0.84,False,False,Afternoon
T6463128,2022-08-03 11:19:04.706758,P8125,Fruits,Groceries,10.89,4,50.09,S19,New York,C68281,28,M,Credit Card,1.15,False,False,Morning
T8138867,2022-06-30 08:16:53.753635,P4143,Jacket,Clothing,39.59,2,72.85,S1,Miami,C50005,46,M,Debit Card,0.92,False,False,Morning
T5075807,2023-12-02 10:43:28.540201,P8936,Bread,Groceries,2.44,3,9.44,S12,New York,C29601,29,F,Debit Card,1.29,True,True,Morning
T4978989,2023-10-03 10:38:10.651747,P4763,Smartwatch,Electronics,101.14,2,192.17,S5,Los Angeles,C44304,42,F,Debit Card,0.95,False,False,Morning
T4319750,2023-11-29 15:30:30.753463,P9392,Sneakers,Clothing,54.37,4,339.27,S5,Miami,C81072,20,F,Debit Card,1.56,False,False,Afternoon
T2372010,2022-05-11 15:08:44.146576,P2545,Bedding,Home Goods,330.69,2,707.68,S7,Los Angeles,C10205,37,M,Debit Card,1.07,False,False,Afternoon
T8213316,2023-09-04 12:51:44.056900,P9420,Bedding,Home Goods,84.18,5,441.95,S10,Houston,C80831,18,F,Mobile Pay,1.05,True,False,Afternoon
T4274075,2023-11-11 12:42:26.197285,P8611,Headphones,Electronics,700.88,1,1254.58,S12,Chicago,C70780,32,M,Credit Card,1.79,False,True,Afternoon
T4914474,2022-03-31 12:21:22.889385,P6984,Bedding,Home Goods,43.38,2,93.7,S2,Miami,C32726,39,M,Credit Card,1.08,False,False,Afternoon
T7443121,2023-05-08 18:31:04.379539,P4865,T-Shirt,Clothing,119.12,4,481.24,S1,Los Angeles,C33181,29,F,Credit Card,1.01,True,False,Evening
T8424439,2022-11-27 19:12:40.686716,P1678,Dress,Clothing,54.31,2,140.12,S18,Houston,C12161,24,F,Credit Card,1.29,False,True,Evening
T5071309,2022-08-01 12:39:43.181900,P9900,T-Shirt,Clothing,193.53,3,563.17,S13,Los Angeles,C55937,43,F,Cash,0.97,False,False,Afternoon
T4199592,2023-01-01 08:13:49.636725,P1435,Bread,Groceries,2.34,3,6.74,S10,New York,C78283,33,F,Credit Card,0.96,False,True,Morning
T6631017,2022-08-25 18:14:21.062825,P1802,Fruits,Groceries,13.77,4,53.98,S9,Miami,C40017,30,F,Credit Card,0.98,False,False,Evening
T2133261,2022-06-07 09:58:24.174204,P6066,Laptop,Electronics,651.54,2,1237.93,S8,Miami,C44333,35,F,Credit Card,0.95,True,False,Morning
T3987595,2023-03-05 20:58:56.551193,P5707,Fruits,Groceries,7.95,3,25.52,S10,Chicago,C31142,61,F,Debit Card,1.07,False,True,Evening
T7837276,2023-05-11 12:07:00.991736,P7082,Headphones,Electronics,466.49,1,513.14,S16,Chicago,C47303,46,F,Credit Card,1.1,False,False,Afternoon
T6947437,2023-06-25 17:56:41.600302,P5657,Smartwatch,Electronics,532.72,1,436.83,S5,New York,C50827,46,M,Credit Card,0.82,False,True,Afternoon
T1156596,2022-06-23 16:30:54.943466,P1262,Vegetables,Groceries,3.92,2,6.9,S13,Chicago,C30243,39,M,Cash,0.88,True,False,Afternoon
T6170843,2023-12-17 08:38:49.531287,P2160,Smartphone,Electronics,420.8,1,509.17,S9,Miami,C23441,36,M,Credit Card,1.21,False,True,Morning
T3205551,2023-03-16 08:21:07.229039,P7073,Jeans,Clothing,131.83,2,271.57,S7,Chicago,C81981,18,F,Credit Card,1.03,False,False,Morning
T1946055,2022-08-08 11:52:27.298763,P8519,Bread,Groceries,12.79,2,24.81,S12,Los Angeles,C78414,28,M,Debit Card,0.97,False,False,Morning
T4694211,2023-01-28 11:53:32.033756,P3294,Milk,Groceries,9.99,2,19.58,S6,Los Angeles,C36446,30,F,Debit Card,0.98,False,True,Morning
T2666364,2022-12-11 15:12:24.336971,P7010,Sneakers,Clothing,111.56,1,179.61,S10,Miami,C27713,18,M,Cash,1.61,False,True,Afternoon
T6127023,2023-06-18 15:58:17.212665,P5877,Dress,Clothing,25.27,1,22.24,S14,Los Angeles,C58619,23,F,Credit Card,0.88,True,True,Afternoon
T1326300,2022-06-17 14:22:03.853722,P8225,Smartphone,Electronics,405.62,1,478.63,S9,Los Angeles,C47253,18,M,Credit Card,1.18,False,False,Afternoon
T4080940,2023-11-03 17:53:43.994425,P2144,T-Shirt,Clothing,23.86,4,118.35,S1,Houston,C23412,34,F,Credit Card,1.24,False,False,Afternoon
T5410965,2023-05-23 19:07:56.120302,P3543,Vegetables,Groceries,3.09,2,6.67,S2,New York,C84849,43,M,Credit Card,1.08,False,False,Evening
T6139778,2023-07-20 12:48:09.124408,P1974,Smartwatch,Electronics,552.78,3,1658.34,S13,New York,C66877,46,M,Credit Card,1.0,False,False,Afternoon
T3672991,2023-08-07 11:53:43.847230,P4325,Sneakers,Clothing,75.44,4,274.6,S18,Chicago,C28333,39,F,Debit Card,0.91,True,False,Morning
T8971500,2023-01-11 09:42:42.778758,P6469,Smartwatch,Electronics,197.56,4,861.36,S20,Los Angeles,C69273,25,M,Credit Card,1.09,False,False,Morning
T1166200,2022-04-04 18:37:12.512709,P5155,Jacket,Clothing,50.25,3,153.77,S16,Houston,C23760,18,F,Credit Card,1.02,False,False,Evening
T3704905,2022-12-28 17:57:47.527299,P8937,Tablet,Electronics,1112.2,1,1935.23,S5,New York,C14563,18,F,Credit Card,1.74,False,False,Afternoon
T6770579,2022-05-16 17:49:45.714858,P6740,Decor,Home Goods,112.9,5,524.99,S12,New York,C21633,22,M,Credit Card,0.93,False,False,Afternoon
T6086603,2023-05-03 15:59:22.733993,P9365,Chair,Home Goods,264.83,3,746.82,S13,Chicago,C74496,26,F,Debit Card,0.94,False,False,Afternoon
T2232939,2022-10-14 12:54:30.143469,P6480,Fruits,Groceries,10.58,3,33.01,S18,Houston,C89600,33,M,Credit Card,1.04,False,False,Afternoon
T8717479,2022-08-19 10:00:18.526986,P6029,Cookware,Home Goods,208.6,2,400.51,S7,Houston,C96059,24,M,Credit Card,0.96,True,False,Morning
T4363934,2023-09-14 17:50:41.981860,P3330,Chair,Home Goods,54.36,4,200.04,S6,Houston,C86003,38,F,Debit Card,0.92,False,False,Afternoon
T2816209,2023-01-11 14:04:26.916527,P1713,T-Shirt,Clothing,46.42,1,48.28,S18,Chicago,C23235,32,F,Debit Card,1.04,False,False,Afternoon
T7746545,2023-08-13 12:19:35.590833,P8841,Fruits,Groceries,14.73,4,62.46,S4,New York,C85294,35,F,Credit Card,1.06,False,True,Afternoon
T4858654,2023-10-12 19:49:06.805335,P7461,Smartphone,Electronics,368.23,2,736.46,S15,New York,C53495,46,F,Credit Card,1.0,True,False,Evening
T1545460,2022-02-28 13:41:52.537822,P2150,Headphones,Electronics,772.74,1,788.19,S9,New York,C72742,23,M,Credit Card,1.02,True,False,Afternoon
T5640533,2022-01-19 15:27:00.332635,P6390,Bread,Groceries,2.86,1,2.92,S20,Houston,C74175,39,F,Credit Card,1.02,True,False,Afternoon
T8401834,2023-10-25 12:39:04.441444,P8122,Fruits,Groceries,7.96,3,26.27,S17,Chicago,C53396,34,M,Credit Card,1.1,False,False,Afternoon
T9277876,2022-11-25 14:07:32.359281,P6869,Headphones,Electronics,256.2,4,1362.98,S8,Chicago,C93243,31,F,Credit Card,1.33,False,False,Afternoon
T1635579,2022-06-27 13:00:08.449337,P1920,Milk,Groceries,1.2,4,5.28,S11,Chicago,C83292,43,M,Debit Card,1.1,False,False,Afternoon
T4022415,2023-05-12 15:39:49.952131,P2560,Bread,Groceries,12.32,3,39.18,S10,Houston,C68997,43,F,Cash,1.06,False,False,Afternoon
T4599710,2023-08-17 20:34:26.173478,P1194,Lamp,Home Goods,34.72,5,147.56,S1,New York,C36825,25,M,Credit Card,0.85,False,False,Evening
T9197226,2023-09-24 20:09:54.726873,P8600,Fruits,Groceries,3.87,3,11.49,S14,Chicago,C37184,33,F,Credit Card,0.99,True,True,Evening
T8909139,2023-01-11 13:40:31.329776,P5500,T-Shirt,Clothing,25.53,5,134.03,S14,Chicago,C32046,37,M,Debit Card,1.05,False,False,Afternoon
T7435092,2023-09-12 12:02:04.934850,P7061,T-Shirt,Clothing,47.88,3,142.2,S16,Houston,C20207,32,M,Credit Card,0.99,False,False,Afternoon
T3286779,2023-06-30 10:58:20.558925,P4246,Eggs,Groceries,8.55,1,9.58,S10,New York,C77377,40,F,Credit Card,1.12,False,False,Morning
T7650371,2022-07-17 10:33:30.895920,P5799,Jacket,Clothing,65.34,2,117.61,S3,Houston,C96104,37,M,Credit Card,0.9,False,True,Morning
T4192421,2022-03-30 10:25:31.520908,P3894,Jacket,Clothing,27.21,3,76.73,S5,Chicago,C45943,53,F,Debit Card,0.94,False,False,Morning
T1222185,2023-10-01 14:02:10.585410,P5926,Smartphone,Electronics,107.89,5,517.87,S1,Chicago,C69501,19,F,Credit Card,0.96,False,True,Afternoon
T6774535,2023-03-04 20:10:08.216129,P9375,Fruits,Groceries,6.68,5,36.07,S20,Chicago,C21910,33,F,Credit Card,1.08,False,True,Evening
T2684383,2023-01-07 12:50:58.775935,P3881,Eggs,Groceries,2.87,1,2.7,S5,Miami,C94635,25,M,Credit Card,0.94,False,True,Afternoon
T1818052,2022-02-01 15:59:24.460236,P3770,Sneakers,Clothing,114.31,4,434.38,S7,Houston,C26810,41,F,Credit Card,0.95,False,False,Afternoon
T4756506,2023-09-27 11:11:50.219222,P3603,Jeans,Clothing,69.59,4,297.85,S18,Los Angeles,C78659,18,M,Debit Card,1.07,True,False,Morning
T2809230,2023-04-30 13:18:00.449437,P5192,Bread,Groceries,8.63,4,37.63,S17,Miami,C16333,38,M,Credit Card,1.09,False,True,Afternoon
T9414329,2023-12-26 19:34:21.006045,P7227,Eggs,Groceries,13.5,2,48.06,S13,Miami,C83927,28,M,Debit Card,1.78,False,False,Evening
T7550128,2022-03-21 15:47:41.281429,P6519,T-Shirt,Clothing,52.72,3,167.65,S16,New York,C62148,27,F,Debit Card,1.06,False,False,Afternoon
T2359210,2023-12-17 13:02:01.888549,P9874,Bread,Groceries,7.8,2,19.5,S6,Houston,C12446,20,F,Credit Card,1.25,False,True,Afternoon
T8600230,2022-01-16 20:02:19.113233,P7765,Sneakers,Clothing,101.7,2,187.13,S15,Miami,C26254,30,M,Credit Card,0.92,True,True,Evening
T8768411,2023-04-19 12:51:35.193409,P8822,Tablet,Electronics,500.7,2,911.27,S15,Los Angeles,C56759,45,F,Credit Card,0.91,False,False,Afternoon
T7212285,2023-03-06 10:43:17.674419,P9223,Headphones,Electronics,883.23,1,874.4,S17,Houston,C17371,34,F,Credit Card,0.99,False,False,Morning
T7665939,2023-03-22 17:39:27.580409,P1167,Headphones,Electronics,1462.7,2,2837.64,S19,Houston,C43374,41,F,Cash,0.97,False,False,Afternoon
T1953078,2022-05-22 10:39:19.059860,P1956,Cookware,Home Goods,486.51,2,1070.32,S19,Houston,C75472,51,M,Credit Card,1.1,False,True,Morning
T6387201,2023-09-06 09:07:22.004221,P8479,Cookware,Home Goods,329.08,1,309.34,S18,Houston,C96263,37,M,Credit Card,0.94,False,False,Morning
T2150384,2022-11-05 11:01:25.341565,P1306,Jacket,Clothing,138.36,4,985.12,S2,Chicago,C69575,29,M,Debit Card,1.78,False,True,Morning
T4934347,2022-10-16 14:34:39.157921,P8743,Headphones,Electronics,1139.76,1,1196.75,S14,Houston,C65618,39,F,Debit Card,1.05,False,True,Afternoon
T4984162,2022-09-15 11:27:05.612588,P8802,Cookware,Home Goods,84.27,2,161.8,S18,Los Angeles,C20621,29,M,Cash,0.96,False,False,Morning
T5855304,2022-11-04 12:19:01.410302,P7234,Smartphone,Electronics,551.97,1,745.16,S15,Chicago,C41371,29,F,Credit Card,1.35,False,False,Afternoon
T5507564,2022-04-15 10:18:25.476011,P8299,Smartphone,Electronics,908.37,1,917.45,S14,New York,C94501,19,F,Credit Card,1.01,True,False,Morning
T1460838,2023-11-11 11:55:01.353206,P6115,Decor,Home Goods,107.56,5,865.86,S4,Los Angeles,C36679,44,F,Credit Card,1.61,False,True,Morning
T6581038,2022-06-04 11:52:15.604999,P5404,Decor,Home Goods,44.3,3,116.95,S10,Chicago,C49478,31,M,Debit Card,0.88,False,True,Morning
T3222393,2022-07-02 15:09:58.621355,P5559,Eggs,Groceries,9.11,4,33.52,S9,Miami,C82794,36,F,Credit Card,0.92,False,True,Afternoon
T8450596,2023-05-15 12:44:11.010418,P6180,Decor,Home Goods,124.97,4,474.89,S2,Los Angeles,C34149,24,M,Credit Card,0.95,False,False,Afternoon
T6264230,2023-09-21 14:07:58.920355,P7401,Milk,Groceries,12.23,4,47.45,S12,New York,C34903,39,F,Credit Card,0.97,False,False,Afternoon
T4158177,2023-02-08 15:31:13.280697,P7457,Milk,Groceries,11.73,3,36.6,S2,Los Angeles,C81143,27,F,Credit Card,1.04,True,False,Afternoon
T5392146,2023-09-03 17:23:08.048799,P2030,Fruits,Groceries,3.4,1,3.47,S11,New York,C76111,33,F,Credit Card,1.02,True,True,Afternoon
T3827256,2023-03-05 12:09:24.272577,P3654,Bread,Groceries,2.96,5,13.47,S15,New York,C89198,43,M,Debit Card,0.91,False,True,Afternoon
T3917220,2023-03-24 10:30:18.466622,P9238,Fruits,Groceries,7.01,1,7.15,S14,Chicago,C67635,42,M,Debit Card,1.02,True,False,Morning
T3586755,2022-12-06 16:11:28.747744,P4901,Fruits,Groceries,9.24,2,27.72,S5,Houston,C30529,34,M,Cash,1.5,True,False,Afternoon
T2945312,2023-10-22 17:00:05.175340,P7482,Smartwatch,Electronics,1372.52,1,1262.72,S3,Chicago,C57001,18,M,Cash,0.92,False,True,Afternoon
T6557122,2022-07-25 08:11:36.190874,P9218,Vegetables,Groceries,13.71,4,49.36,S20,Miami,C34229,64,M,Cash,0.9,False,False,Morning
T8106694,2023-06-30 15:17:32.555865,P5320,Chair,Home Goods,227.47,2,445.84,S4,Chicago,C58021,52,F,Credit Card,0.98,False,False,Afternoon
T3099307,2022-02-23 17:54:02.075533,P6746,Jeans,Clothing,45.39,5,222.41,S3,Los Angeles,C45356,42,M,Mobile Pay,0.98,True,False,Afternoon
T2710335,2023-06-19 10:52:04.872605,P5260,Sneakers,Clothing,164.65,3,503.83,S4,New York,C14076,27,M,Mobile Pay,1.02,False,False,Morning
T2265052,2022-02-14 12:12:42.071899,P6429,Headphones,Electronics,546.43,1,535.5,S2,Houston,C34147,33,F,Mobile Pay,0.98,False,False,Afternoon
T5894324,2023-04-12 11:54:07.146395,P9422,Vegetables,Groceries,6.88,4,29.72,S5,Los Angeles,C11684,29,M,Credit Card,1.08,False,False,Morning
T6718490,2023-10-26 14:00:21.063207,P9583,Dress,Clothing,61.63,1,65.33,S12,Los Angeles,C27214,47,M,Credit Card,1.06,False,False,Afternoon
T3288950,2023-03-21 11:53:09.781578,P9440,Jacket,Clothing,27.75,5,145.69,S3,Miami,C98384,37,M,Mobile Pay,1.05,False,False,Morning
T4562523,2022-04-14 09:26:36.939223,P4180,T-Shirt,Clothing,77.68,2,166.24,S19,Miami,C73989,27,M,Credit Card,1.07,True,False,Morning
T3523177,2022-05-26 15:48:17.556218,P2110,Headphones,Electronics,611.99,1,593.63,S7,Houston,C90832,30,M,Credit Card,0.97,False,False,Afternoon
T7031416,2023-01-03 12:20:09.489004,P1565,Eggs,Groceries,6.45,5,32.9,S18,Chicago,C14404,46,M,Credit Card,1.02,False,False,Afternoon
T4791975,2022-01-27 16:04:17.034478,P8175,Sneakers,Clothing,101.31,1,109.41,S10,Houston,C97829,51,F,Debit Card,1.08,False,False,Afternoon
T2028894,2023-05-03 13:32:16.676433,P1653,Milk,Groceries,4.03,4,17.73,S15,Miami,C24194,50,M,Credit Card,1.1,False,False,Afternoon
T3629904,2022-05-26 12:06:05.394977,P8367,Smartphone,Electronics,674.62,1,654.38,S6,Los Angeles,C11249,42,F,Credit Card,0.97,False,False,Afternoon
T1899032,2023-05-04 13:41:10.130196,P1943,Fruits,Groceries,10.8,5,56.7,S18,Houston,C42803,32,M,Credit Card,1.05,False,False,Afternoon
T2707677,2023-04-21 14:15:54.304252,P6106,Sneakers,Clothing,22.11,3,63.68,S6,Miami,C63842,18,F,Debit Card,0.96,False,False,Afternoon
T4740799,2023-09-09 15:55:43.700532,P5422,Dress,Clothing,100.43,5,552.37,S4,Los Angeles,C83177,37,M,Credit Card,1.1,False,True,Afternoon
T2575479,2023-07-16 16:25:57.411763,P3616,Decor,Home Goods,74.37,1,70.65,S11,Miami,C93687,34,M,Credit Card,0.95,False,True,Afternoon
T9128460,2023-07-11 11:48:07.804770,P3210,Sneakers,Clothing,18.95,3,50.03,S7,Houston,C20728,36,F,Credit Card,0.88,False,False,Morning
T3641680,2023-07-10 15:47:56.564520,P5838,Dress,Clothing,99.09,4,443.92,S3,Houston,C98513,35,M,Mobile Pay,1.12,False,False,Afternoon
T2879601,2022-09-21 18:50:52.524867,P3730,Laptop,Electronics,1021.24,1,959.97,S6,Chicago,C57467,21,M,Credit Card,0.94,False,False,Evening
T8597783,2023-11-28 16:01:49.870105,P1512,Fruits,Groceries,4.57,2,12.25,S6,Miami,C23110,40,M,Credit Card,1.34,False,False,Afternoon
T5312566,2022-11-16 17:21:09.027122,P7438,Lamp,Home Goods,433.62,1,719.81,S2,Houston,C64610,41,F,Credit Card,1.66,False,False,Afternoon
T6414574,2022-07-02 16:13:17.238858,P4852,Fruits,Groceries,4.52,2,9.94,S19,Los Angeles,C36906,41,M,Credit Card,1.1,False,True,Afternoon
T7197557,2023-05-20 16:48:21.515148,P9967,Smartphone,Electronics,156.58,2,284.98,S4,New York,C98496,44,F,Mobile Pay,0.91,False,True,Afternoon
T2704862,2023-08-23 19:54:30.862187,P7930,Sneakers,Clothing,58.36,1,62.45,S4,Houston,C23170,41,F,Debit Card,1.07,False,False,Evening
T2365176,2023-01-06 09:40:39.877221,P1626,Jeans,Clothing,71.06,2,147.8,S17,New York,C53079,30,M,Debit Card,1.04,False,False,Morning
T8491891,2022-05-27 08:14:40.374091,P5015,T-Shirt,Clothing,114.22,1,125.64,S4,Houston,C47504,34,M,Cash,1.1,True,False,Morning
T1314834,2022-03-31 13:49:43.002013,P4255,Fruits,Groceries,5.59,4,21.02,S10,New York,C88219,35,M,Credit Card,0.94,False,False,Afternoon
T4789452,2023-04-18 19:28:04.925988,P2318,Bedding,Home Goods,167.74,5,855.47,S19,Houston,C77634,36,F,Debit Card,1.02,False,False,Evening
T8515718,2023-04-17 12:11:26.892597,P2229,Dress,Clothing,53.72,5,260.54,S3,Houston,C58870,44,M,Cash,0.97,False,False,Afternoon
T2766724,2022-04-21 17:17:09.298759,P6142,Fruits,Groceries,4.07,5,19.74,S3,Los Angeles,C14515,41,F,Debit Card,0.97,False,False,Afternoon
T8023632,2023-10-11 17:19:04.671376,P3481,Fruits,Groceries,5.24,5,26.46,S17,Houston,C58792,55,F,Credit Card,1.01,False,False,Afternoon
T2899467,2022-07-23 18:51:16.428469,P1170,Laptop,Electronics,697.79,1,676.86,S6,Miami,C86459,57,F,Debit Card,0.97,True,True,Evening
T6614125,2023-11-02 17:08:26.936677,P4589,Laptop,Electronics,557.09,1,735.36,S13,Miami,C77100,35,M,Mobile Pay,1.32,False,False,Afternoon
T7007576,2023-03-19 17:52:42.129035,P5891,Headphones,Electronics,441.12,1,476.41,S11,New York,C50017,18,F,Debit Card,1.08,False,True,Afternoon
T1017666,2022-08-21 10:51:49.778555,P1528,Milk,Groceries,5.04,5,21.42,S19,New York,C16856,47,M,Credit Card,0.85,False,True,Morning
T4064821,2022-06-11 10:43:30.512285,P6900,Fruits,Groceries,6.38,1,6.51,S8,Miami,C37580,29,F,Debit Card,1.02,True,True,Morning
T7033631,2022-12-17 16:36:12.453757,P9672,Jacket,Clothing,104.89,3,490.89,S5,Los Angeles,C15033,26,F,Credit Card,1.56,True,True,Afternoon
T4652173,2022-04-08 14:15:16.304650,P1256,Sneakers,Clothing,56.2,2,107.9,S12,Los Angeles,C67797,31,F,Cash,0.96,False,False,Afternoon
T5887364,2023-05-30 20:49:48.276483,P4717,Smartwatch,Electronics,975.77,1,887.95,S16,New York,C70104,30,F,Cash,0.91,True,False,Evening
T2428703,2023-05-04 17:17:05.572144,P1921,Smartphone,Electronics,864.41,1,821.19,S8,Houston,C84680,41,F,Cash,0.95,False,False,Afternoon
T4155847,2022-10-08 19:50:12.859272,P5307,Jacket,Clothing,143.28,2,289.43,S12,Miami,C20476,19,F,Credit Card,1.01,True,True,Evening
T1517633,2022-05-05 16:26:14.749057,P7216,Eggs,Groceries,11.13,4,45.41,S10,Los Angeles,C84374,24,F,Credit Card,1.02,True,False,Afternoon
T9158235,2022-08-19 18:27:49.906998,P5437,Lamp,Home Goods,83.24,2,159.82,S2,Chicago,C14377,38,M,Debit Card,0.96,False,False,Evening
T8733571,2023-02-16 16:15:16.062250,P8634,Eggs,Groceries,4.42,3,13.66,S1,New York,C59205,41,F,Mobile Pay,1.03,True,False,Afternoon
T9534881,2023-03-02 16:09:05.759523,P4060,Smartphone,Electronics,744.06,2,1398.83,S5,Los Angeles,C98861,41,M,Debit Card,0.94,False,False,Afternoon
T8343791,2023-08-09 15:07:56.539313,P6966,Vegetables,Groceries,8.53,3,28.4,S3,Chicago,C48196,27,M,Credit Card,1.11,True,False,Afternoon
T9333116,2023-08-04 18:51:45.277883,P3365,Bread,Groceries,4.61,5,20.98,S8,New York,C95247,25,F,Credit Card,0.91,False,False,Evening
T4728803,2023-07-04 10:16:05.914410,P5215,Lamp,Home Goods,351.87,2,605.22,S5,New York,C55838,29,F,Credit Card,0.86,True,False,Morning
T6579939,2022-10-19 17:28:09.685375,P6597,Dress,Clothing,175.44,4,659.65,S7,Los Angeles,C74594,37,M,Credit Card,0.94,False,False,Afternoon
T2672269,2023-07-22 11:20:48.613829,P3215,T-Shirt,Clothing,49.16,5,221.22,S14,New York,C25671,49,M,Cash,0.9,False,True,Morning
T4791889,2023-02-18 13:31:48.550324,P1880,Smartwatch,Electronics,300.84,1,270.76,S9,Chicago,C55863,18,M,Cash,0.9,False,True,Afternoon
T1504616,2023-04-09 17:24:52.922395,P2051,Bread,Groceries,3.86,2,7.26,S15,Los Angeles,C24942,32,M,Debit Card,0.94,False,True,Afternoon
T3762439,2022-09-20 10:48:00.904663,P8690,Sneakers,Clothing,67.52,3,184.33,S10,Houston,C92542,21,F,Credit Card,0.91,False,False,Morning
T6328221,2023-12-20 19:51:49.628441,P3462,Jeans,Clothing,87.25,1,108.19,S5,Houston,C92965,18,F,Credit Card,1.24,True,False,Evening
T1130897,2023-11-20 15:31:46.632923,P4681,Vegetables,Groceries,6.83,2,22.68,S13,Los Angeles,C48825,44,F,Credit Card,1.66,False,False,Afternoon
